source,destination,time,students
"China","Sudan (pre-secession)",2018,..
"China","Sudan (pre-secession)",2019,..
"China","Sudan (pre-secession)",2020,..
"China","Sudan (pre-secession)",2021,..
"China","Suriname",2017,..
"China","Suriname",2018,..
"China","Suriname",2019,..
"China","Suriname",2020,..
"China","Suriname",2021,..
"China","Svalbard and Jan Mayen Islands",2017,..
"China","Svalbard and Jan Mayen Islands",2018,..
"China","Svalbard and Jan Mayen Islands",2019,..
"China","Svalbard and Jan Mayen Islands",2020,..
"China","Svalbard and Jan Mayen Islands",2021,..
"China","Sweden",2017,2396
"China","Sweden",2018,2597
"China","Sweden",2019,2533.72533
"China","Sweden",2020,2669.54638
"China","Sweden",2021,2851.61215
"China","Switzerland",2017,1678
"China","Switzerland",2018,1902
"China","Switzerland",2019,2083
"China","Switzerland",2020,2401
"China","Switzerland",2021,2820
"China","Syrian Arab Republic",2017,..
"China","Syrian Arab Republic",2018,..
"China","Syrian Arab Republic",2019,..
"China","Syrian Arab Republic",2020,..
"China","Syrian Arab Republic",2021,..
"China","Tajikistan",2017,5
"China","Tajikistan",2018,..
"China","Tajikistan",2019,..
"China","Tajikistan",2020,..
"China","Tajikistan",2021,..
"China","Thailand",2017,..
"China","Thailand",2018,..
"China","Thailand",2019,..
"China","Thailand",2020,11800
"China","Thailand",2021,..
"China","Timor-Leste",2017,..
"China","Timor-Leste",2018,..
"China","Timor-Leste",2019,..
"China","Timor-Leste",2020,..
"China","Timor-Leste",2021,..
"China","Togo",2017,..
"China","Togo",2018,..
"China","Togo",2019,..
"China","Togo",2020,..
"China","Togo",2021,..
"China","Tokelau",2017,..
"China","Tokelau",2018,..
"China","Tokelau",2019,..
"China","Tokelau",2020,..
"China","Tokelau",2021,..
"China","Tonga",2017,..
"China","Tonga",2018,..
"China","Tonga",2019,..
"China","Tonga",2020,..
"China","Tonga",2021,..
"China","Trinidad and Tobago",2017,..
"China","Trinidad and Tobago",2018,..
"China","Trinidad and Tobago",2019,5
"China","Trinidad and Tobago",2020,..
"China","Trinidad and Tobago",2021,6
"China","Tunisia",2017,..
"China","Tunisia",2018,..
"China","Tunisia",2019,..
"China","Tunisia",2020,..
"China","Tunisia",2021,..
"China","Türkiye",2017,1517
"China","Türkiye",2018,2110
"China","Türkiye",2019,2257
"China","Türkiye",2020,2433
"China","Türkiye",2021,2287
"China","Turkmenistan",2017,..
"China","Turkmenistan",2018,..
"China","Turkmenistan",2019,11
"China","Turkmenistan",2020,5
"China","Turkmenistan",2021,1
"China","Turks and Caicos Islands",2017,..
"China","Turks and Caicos Islands",2018,..
"China","Turks and Caicos Islands",2019,..
"China","Turks and Caicos Islands",2020,..
"China","Turks and Caicos Islands",2021,..
"China","Tuvalu",2017,..
"China","Tuvalu",2018,..
"China","Tuvalu",2019,..
"China","Tuvalu",2020,..
"China","Tuvalu",2021,..
"China","Uganda",2017,..
"China","Uganda",2018,..
"China","Uganda",2019,..
"China","Uganda",2020,..
"China","Uganda",2021,..
"China","Ukraine",2017,1252
"China","Ukraine",2018,1539
"China","Ukraine",2019,1816
"China","Ukraine",2020,2601
"China","Ukraine",2021,3598
"China","United Arab Emirates",2017,..
"China","United Arab Emirates",2018,..
"China","United Arab Emirates",2019,..
"China","United Arab Emirates",2020,..
"China","United Arab Emirates",2021,..
"China","United Kingdom",2017,96543
"China","United Kingdom",2018,107813
"China","United Kingdom",2019,122140
"China","United Kingdom",2020,143867
"China","United Kingdom",2021,145779
"China","United Republic of Tanzania",2017,..
"China","United Republic of Tanzania",2018,..
"China","United Republic of Tanzania",2019,..
"China","United Republic of Tanzania",2020,..
"China","United Republic of Tanzania",2021,7
"China","United States of America",2017,321624.8249
"China","United States of America",2018,333935.2218
"China","United States of America",2019,..
"China","United States of America",2020,343761.0232
"China","United States of America",2021,295398.285
"China","United States Virgin Islands",2017,..
"China","United States Virgin Islands",2018,..
"China","United States Virgin Islands",2019,..
"China","United States Virgin Islands",2020,..
"China","United States Virgin Islands",2021,..
"China","Uruguay",2017,..
"China","Uruguay",2018,..
"China","Uruguay",2019,..
"China","Uruguay",2020,..
"China","Uruguay",2021,..
"China","Uzbekistan",2017,..
"China","Uzbekistan",2018,..
"China","Uzbekistan",2019,32
"China","Uzbekistan",2020,..
"China","Uzbekistan",2021,78
"China","Vanuatu",2017,..
"China","Vanuatu",2018,..
"China","Vanuatu",2019,..
"China","Vanuatu",2020,..
"China","Vanuatu",2021,..
"China","Venezuela (Bolivarian Republic of)",2017,..
"China","Venezuela (Bolivarian Republic of)",2018,..
"China","Venezuela (Bolivarian Republic of)",2019,..
"China","Venezuela (Bolivarian Republic of)",2020,..
"China","Venezuela (Bolivarian Republic of)",2021,..
"China","Viet Nam",2017,34
"China","Viet Nam",2018,..
"China","Viet Nam",2019,108
"China","Viet Nam",2020,63
"China","Viet Nam",2021,128
"China","Wallis and Futuna Islands",2017,..
"China","Wallis and Futuna Islands",2018,..
"China","Wallis and Futuna Islands",2019,..
"China","Wallis and Futuna Islands",2020,..
"China","Wallis and Futuna Islands",2021,..
"China","Western Sahara",2017,..
"China","Western Sahara",2018,..
"China","Western Sahara",2019,..
"China","Western Sahara",2020,..
"China","Western Sahara",2021,..
"China","Yemen",2017,..
"China","Yemen",2018,..
"China","Yemen",2019,..
"China","Yemen",2020,..
"China","Yemen",2021,..
"China","Zambia",2017,..
"China","Zambia",2018,..
"China","Zambia",2019,..
"China","Zambia",2020,..
"China","Zambia",2021,..
"China","Zimbabwe",2017,..
"China","Zimbabwe",2018,..
"China","Zimbabwe",2019,..
"China","Zimbabwe",2020,..
"China","Zimbabwe",2021,..
"India","Afghanistan",2017,..
"India","Afghanistan",2018,..
"India","Afghanistan",2019,..
"India","Afghanistan",2020,..
"India","Afghanistan",2021,..
"India","Åland Islands",2017,..
"India","Åland Islands",2018,..
"India","Åland Islands",2019,..
"India","Åland Islands",2020,..
"India","Åland Islands",2021,..
"India","Albania",2017,..
"India","Albania",2018,..
"India","Albania",2019,..
"India","Albania",2020,..
"India","Albania",2021,..
"India","Algeria",2017,..
"India","Algeria",2018,..
"India","Algeria",2019,..
"India","Algeria",2020,..
"India","Algeria",2021,..
"India","American Samoa",2017,..
"India","American Samoa",2018,..
"India","American Samoa",2019,..
"India","American Samoa",2020,..
"India","American Samoa",2021,..
"India","Andorra",2017,..
"India","Andorra",2018,..
"India","Andorra",2019,..
"India","Andorra",2020,..
"India","Andorra",2021,..
"India","Angola",2017,..
"India","Angola",2018,..
"India","Angola",2019,..
"India","Angola",2020,..
"India","Angola",2021,..
"India","Anguilla",2017,..
"India","Anguilla",2018,..
"India","Anguilla",2019,..
"India","Anguilla",2020,..
"India","Anguilla",2021,..
"India","Antigua and Barbuda",2017,..
"India","Antigua and Barbuda",2018,..
"India","Antigua and Barbuda",2019,..
"India","Antigua and Barbuda",2020,..
"India","Antigua and Barbuda",2021,..
"India","Argentina",2017,6
"India","Argentina",2018,10
"India","Argentina",2019,15
"India","Argentina",2020,23
"India","Argentina",2021,19
"India","Armenia",2017,918
"India","Armenia",2018,674
"India","Armenia",2019,1218
"India","Armenia",2020,1570
"India","Armenia",2021,1566
"India","Aruba",2017,..
"India","Aruba",2018,..
"India","Aruba",2019,..
"India","Aruba",2020,..
"India","Aruba",2021,..
"India","Australia",2017,51976
"India","Australia",2018,73316
"India","Australia",2019,93324
"India","Australia",2020,84484
"India","Australia",2021,68725
"India","Austria",2017,381.75
"India","Austria",2018,387.16667
"India","Austria",2019,445.2
"India","Austria",2020,482.233
"India","Austria",2021,601.36633
"India","Azerbaijan",2017,12
"India","Azerbaijan",2018,34
"India","Azerbaijan",2019,17
"India","Azerbaijan",2020,45
"India","Azerbaijan",2021,22
"India","Bahamas",2017,..
"India","Bahamas",2018,..
"India","Bahamas",2019,..
"India","Bahamas",2020,..
"India","Bahamas",2021,..
"India","Bahrain",2017,423
"India","Bahrain",2018,515
"India","Bahrain",2019,572
"India","Bahrain",2020,542
"India","Bahrain",2021,448
"India","Bangladesh",2017,..
"India","Bangladesh",2018,..
"India","Bangladesh",2019,..
"India","Bangladesh",2020,..
"India","Bangladesh",2021,..
"India","Barbados",2017,..
"India","Barbados",2018,..
"India","Barbados",2019,..
"India","Barbados",2020,..
"India","Barbados",2021,..
"India","Belarus",2017,229
"India","Belarus",2018,343
"India","Belarus",2019,459
"India","Belarus",2020,656
"India","Belarus",2021,734
"India","Belgium",2017,340
"India","Belgium",2018,221
"India","Belgium",2019,476
"India","Belgium",2020,665
"India","Belgium",2021,717
"India","Belize",2017,..
"India","Belize",2018,..
"India","Belize",2019,..
"India","Belize",2020,..
"India","Belize",2021,..
"India","Benin",2017,..
"India","Benin",2018,..
"India","Benin",2019,..
"India","Benin",2020,..
"India","Benin",2021,..
"India","Bermuda",2017,1
"India","Bermuda",2018,..
"India","Bermuda",2019,..
"India","Bermuda",2020,..
"India","Bermuda",2021,..
"India","Bhutan",2017,..
"India","Bhutan",2018,..
"India","Bhutan",2019,..
"India","Bhutan",2020,..
"India","Bhutan",2021,2050
"India","Bolivia (Plurinational State of)",2017,..
"India","Bolivia (Plurinational State of)",2018,..
"India","Bolivia (Plurinational State of)",2019,..
"India","Bolivia (Plurinational State of)",2020,..
"India","Bolivia (Plurinational State of)",2021,..
"India","Bosnia and Herzegovina",2017,..
"India","Bosnia and Herzegovina",2018,5
"India","Bosnia and Herzegovina",2019,2
"India","Bosnia and Herzegovina",2020,7
"India","Bosnia and Herzegovina",2021,12
"India","Botswana",2017,28
"India","Botswana",2018,..
"India","Botswana",2019,24
"India","Botswana",2020,60
"India","Botswana",2021,52
"India","Brazil",2017,26
"India","Brazil",2018,28
"India","Brazil",2019,26
"India","Brazil",2020,28
"India","Brazil",2021,25
"India","British Virgin Islands",2017,..
"India","British Virgin Islands",2018,..
"India","British Virgin Islands",2019,..
"India","British Virgin Islands",2020,..
"India","British Virgin Islands",2021,..
"India","Brunei Darussalam",2017,27
"India","Brunei Darussalam",2018,25
"India","Brunei Darussalam",2019,22
"India","Brunei Darussalam",2020,32
"India","Brunei Darussalam",2021,..
"India","Bulgaria",2017,121
"India","Bulgaria",2018,228
"India","Bulgaria",2019,251
"India","Bulgaria",2020,358
"India","Bulgaria",2021,347
"India","Burkina Faso",2017,..
"India","Burkina Faso",2018,..
"India","Burkina Faso",2019,..
"India","Burkina Faso",2020,..
"India","Burkina Faso",2021,..
"India","Burundi",2017,..
"India","Burundi",2018,..
"India","Burundi",2019,..
"India","Burundi",2020,..
"India","Burundi",2021,..
"India","Cambodia",2017,..
"India","Cambodia",2018,..
"India","Cambodia",2019,..
"India","Cambodia",2020,..
"India","Cambodia",2021,..
"India","Cameroon",2017,..
"India","Cameroon",2018,..
"India","Cameroon",2019,..
"India","Cameroon",2020,..
"India","Cameroon",2021,..
"India","Canada",2017,32616
"India","Canada",2018,34805.55647
"India","Canada",2019,74340
"India","Canada",2020,95031
"India","Canada",2021,93834
"India","Cabo Verde",2017,..
"India","Cabo Verde",2018,..
"India","Cabo Verde",2019,..
"India","Cabo Verde",2020,..
"India","Cabo Verde",2021,..
"India","Cayman Islands",2017,..
"India","Cayman Islands",2018,..
"India","Cayman Islands",2019,..
"India","Cayman Islands",2020,..
"India","Cayman Islands",2021,..
"India","Central African Republic",2017,..
"India","Central African Republic",2018,..
"India","Central African Republic",2019,..
"India","Central African Republic",2020,..
"India","Central African Republic",2021,..
"India","Chad",2017,..
"India","Chad",2018,..
"India","Chad",2019,..
"India","Chad",2020,..
"India","Chad",2021,..
"India","Channel Islands",2017,..
"India","Channel Islands",2018,..
"India","Channel Islands",2019,..
"India","Channel Islands",2020,..
"India","Channel Islands",2021,..
"India","Chile",2017,35
"India","Chile",2018,11
"India","Chile",2019,4
"India","Chile",2020,13
"India","Chile",2021,18
"India","China",2017,..
"India","China",2018,..
"India","China",2019,..
"India","China",2020,..
"India","China",2021,..
"India","China, Hong Kong",2017,519.001
"India","China, Hong Kong",2018,617
"India","China, Hong Kong",2019,719
"India","China, Hong Kong",2020,800
"India","China, Hong Kong",2021,705
"India","China, Macao",2017,7
"India","China, Macao",2018,12
"India","China, Macao",2019,10
"India","China, Macao",2020,10
"India","China, Macao",2021,6
"India","Colombia",2017,2
"India","Colombia",2018,4
"India","Colombia",2019,2
"India","Colombia",2020,3
"India","Colombia",2021,4
"India","Comoros",2017,..
"India","Comoros",2018,..
"India","Comoros",2019,..
"India","Comoros",2020,..
"India","Comoros",2021,..
"India","Congo",2017,..
"India","Congo",2018,..
"India","Congo",2019,..
"India","Congo",2020,..
"India","Congo",2021,..
"India","Cook Islands",2017,..
"India","Cook Islands",2018,..
"India","Cook Islands",2019,..
"India","Cook Islands",2020,..
"India","Cook Islands",2021,..
"India","Costa Rica",2017,..
"India","Costa Rica",2018,..
"India","Costa Rica",2019,..
"India","Costa Rica",2020,..
"India","Costa Rica",2021,..
"India","Côte d'Ivoire",2017,1
"India","Côte d'Ivoire",2018,..
"India","Côte d'Ivoire",2019,..
"India","Côte d'Ivoire",2020,1
"India","Côte d'Ivoire",2021,..
"India","Croatia",2017,3
"India","Croatia",2018,6
"India","Croatia",2019,9
"India","Croatia",2020,19
"India","Croatia",2021,15
"India","Cuba",2017,8
"India","Cuba",2018,7
"India","Cuba",2019,3
"India","Cuba",2020,1
"India","Cuba",2021,1
"India","Curaçao",2017,..
"India","Curaçao",2018,..
"India","Curaçao",2019,..
"India","Curaçao",2020,..
"India","Curaçao",2021,..
"India","Cyprus",2017,3682
"India","Cyprus",2018,4038
"India","Cyprus",2019,4238
"India","Cyprus",2020,4012
"India","Cyprus",2021,2782
"India","Czechia",2017,504
"India","Czechia",2018,685
"India","Czechia",2019,815
"India","Czechia",2020,978
"India","Czechia",2021,1158
"India","Democratic People's South Korea",2017,..
"India","Democratic People's South Korea",2018,..
"India","Democratic People's South Korea",2019,..
"India","Democratic People's South Korea",2020,..
"India","Democratic People's South Korea",2021,..
"India","Democratic Republic of the Congo",2017,..
"India","Democratic Republic of the Congo",2018,..
"India","Democratic Republic of the Congo",2019,..
"India","Democratic Republic of the Congo",2020,..
"India","Democratic Republic of the Congo",2021,..
"India","Denmark",2017,331
"India","Denmark",2018,400
"India","Denmark",2019,449
"India","Denmark",2020,496
"India","Denmark",2021,462
"India","Djibouti",2017,..
"India","Djibouti",2018,..
"India","Djibouti",2019,..
"India","Djibouti",2020,..
"India","Djibouti",2021,..
"India","Dominica",2017,..
"India","Dominica",2018,..
"India","Dominica",2019,..
"India","Dominica",2020,..
"India","Dominica",2021,..
"India","Dominican Republic",2017,1
"India","Dominican Republic",2018,..
"India","Dominican Republic",2019,..
"India","Dominican Republic",2020,..
"India","Dominican Republic",2021,1
"India","Ecuador",2017,..
"India","Ecuador",2018,3
"India","Ecuador",2019,2
"India","Ecuador",2020,2
"India","Ecuador",2021,..
"India","Egypt",2017,..
"India","Egypt",2018,..
"India","Egypt",2019,..
"India","Egypt",2020,289
"India","Egypt",2021,..
"India","El Salvador",2017,..
"India","El Salvador",2018,..
"India","El Salvador",2019,..
"India","El Salvador",2020,..
"India","El Salvador",2021,..
"India","Equatorial Guinea",2017,..
"India","Equatorial Guinea",2018,..
"India","Equatorial Guinea",2019,..
"India","Equatorial Guinea",2020,..
"India","Equatorial Guinea",2021,..
"India","Eritrea",2017,..
"India","Eritrea",2018,..
"India","Eritrea",2019,..
"India","Eritrea",2020,..
"India","Eritrea",2021,..
"India","Estonia",2017,129
"India","Estonia",2018,140
"India","Estonia",2019,190
"India","Estonia",2020,247
"India","Estonia",2021,226
"India","Eswatini",2017,..
"India","Eswatini",2018,..
"India","Eswatini",2019,..
"India","Eswatini",2020,..
"India","Eswatini",2021,..
"India","Ethiopia",2017,..
"India","Ethiopia",2018,..
"India","Ethiopia",2019,..
"India","Ethiopia",2020,..
"India","Ethiopia",2021,..
"India","Faeroe Islands",2017,..
"India","Faeroe Islands",2018,..
"India","Faeroe Islands",2019,..
"India","Faeroe Islands",2020,..
"India","Faeroe Islands",2021,..
"India","Falkland Islands (Malvinas)",2017,..
"India","Falkland Islands (Malvinas)",2018,..
"India","Falkland Islands (Malvinas)",2019,..
"India","Falkland Islands (Malvinas)",2020,..
"India","Falkland Islands (Malvinas)",2021,..
"India","Fiji",2017,..
"India","Fiji",2018,..
"India","Fiji",2019,..
"India","Fiji",2020,..
